type_id,vale_max_buy,vale_min_sell,vale_available,jita_max_buy,jita_min_sell,jita_available
36770,,167000000.0,1.0,2156000.0,8499000.0,16.0
36771,,,,1890000.0,1900000000.0,1.0
36772,,,,1890000.0,,
36773,,,,85000000.0,849000000.0,1.0
36774,,,,27460000.0,3228000000.0,1.0
36775,,,,1136000.0,,
36776,,,,15600000.0,,
36777,,,,45000000.0,2345000000.0,2.0
36778,,,,2116000.0,10360000.0,21.0
36779,,,,1011000.0,1911000000.0,2.0
36780,,,,45000000.0,2446000000.0,2.0
36781,,,,20140000.0,2449000000.0,2.0
36782,,,,55100000.0,2456000000.0,2.0
36783,,,,85000000.0,2399000000.0,2.0
36784,,,,,170000000.0,6.0
36785,,,,166100000.0,1299000000.0,7.0
36786,,,,101200000.0,8002000000.0,2.0
36787,,,,65200000.0,365300000.0,14.0
36788,,,,172000000.0,8173000000.0,1.0
36789,,,,270100000.0,3670000000.0,4.0
36790,,,,345200000.0,9446000000.0,1.0
36791,,,,110500000.0,700000000.0,2.0
36792,,,,55000000.0,1656000000.0,2.0
36793,,,,25320000.0,825200000.0,1.0
36794,,,,55000000.0,1300000000.0,1.0
36795,,,,4750000.0,,
36796,,,,200200000.0,12020000000.0,1.0
36797,,,,200100000.0,5800000000.0,1.0
36798,,,,15030000.0,,
36799,,,,1000000.0,,
36800,,,,1000000.0,,
36801,,,,248200.0,485000.0,84.0
36802,,,,17050000.0,,
36803,,,,1101000.0,,
36804,,,,2000000.0,,
36805,,,,500000000.0,,
36806,,,,1000000.0,,
36807,,,,1000000.0,,
36808,,,,1000000.0,,
36809,,,,63040000.0,,
36810,,,,16170000.0,134900000.0,2.0
36811,,,,1000000.0,,
36812,,,,75000000.0,5000000000.0,1.0
36813,,,,5000000.0,2500000000.0,1.0
36814,,,,75000000.0,,
36815,,,,18010000.0,9501000000.0,1.0
36816,,,,25000000.0,,
36817,,,,2345000.0,14800000.0,23.0
36818,,,,1000000.0,1500000000.0,3.0
36819,,,,17020000.0,,
36820,,,,1000000.0,,
36821,,,,16880000.0,300000000.0,5.0
36822,,,,75000000.0,,
36823,,,,75000000.0,,
36824,,,,1000000.0,,
36825,,,,57510000.0,,
36826,,,,17010000.0,5000000000.0,1.0
36827,,,,1500000.0,5000000000.0,1.0
36828,,,,22040000.0,5000000000.0,1.0
36829,,,,22150000.0,,
36830,,,,17120000.0,5000000000.0,1.0
36831,,,,17060000.0,,
36832,,,,3000000.0,,
36833,,,,200100000.0,15500000000.0,1.0
36834,,,,22500000.0,209400000.0,7.0
36835,,,,18020000.0,3510000000.0,3.0
36836,,,,1001000.0,,
36837,,,,95100000.0,24970000000.0,2.0
36838,,,,12170000.0,300000000.0,2.0
36839,,,,1001000.0,,
36840,,,,20020000.0,,
36841,,,,18010000.0,,
36842,,,,48050000.0,,
36843,,,,200100000.0,15000000000.0,1.0
36844,,,,500000000.0,6025000000.0,1.0
36854,,,,2162000000.0,23500000000.0,2.0
36902,,,,162100000.0,3490000000.0,6.0
36908,,,,19000000.0,21970000.0,569.0
36909,,39180000.0,8.0,19820000.0,24560000.0,487.0
36910,,,,31000000.0,37960000.0,327.0
36911,,115000000.0,1.0,40370000.0,61340000.0,132.0
36912,,,,18000000.0,21960000.0,246.0
36913,,,,370100.0,1389000.0,104.0
36914,,,,2819000.0,24390000.0,5.0
36915,,,,3410000.0,,
36916,,,,4510000.0,,
36949,,,,110500000.0,,
36953,,,,20120000.0,200000000.0,2112.0
36954,,,,20110000.0,200000000.0,2112.0
36955,,,,20000000.0,200000000.0,2112.0
36956,,,,135400000.0,154900000.0,13.0
36957,,,,106000000.0,149900000.0,17.0
36958,,,,49010000.0,70000000.0,22.0
36960,,,,12500000.0,6000000000.0,99.0
36961,,,,1.0,12000000000.0,99.0
36966,,,,1086000000.0,6000000000.0,99.0
36967,,,,1124000000.0,70000000000.0,99.0
36968,,,,101000000.0,700000000000.0,99.0
36971,,,,401700000.0,4000000000.0,99.0
36972,,,,1231000.0,25000000000.0,99.0
36973,,,,1.0,100000000000.0,99.0
36977,,,,1071000000.0,5500000000.0,99.0
36978,,,,1132000000.0,40000000000.0,99.0
37008,,,,,1000000000.0,99.0
37020,,,,,60000000.0,99.0
37022,,,,,7000000000.0,99.0
37023,,,,,1600000000.0,99.0
37028,,,,,60000000.0,99.0
37029,,,,,975000000.0,100.0
37030,,,,,9750000000.0,100.0
37032,,,,,160000000.0,99.0
37034,,,,,1600000000.0,99.0
37041,,,,,200000000.0,99.0
37043,,,,,500000000.0,99.0
37044,,,,,500000000.0,99.0
37045,,,,,60000000.0,99.0
37047,,,,,300000000.0,99.0
37048,,,,,300000000.0,99.0
37055,,,,1782000.0,,
37056,,,,24960000.0,,
37057,,,,2533000.0,,
37060,,,,,60000000.0,99.0
37066,,,,,200000000.0,99.0
37080,,,,,200000000.0,99.0
37081,,,,,200000000.0,99.0
37083,,,,,198000000.0,100.0
37087,,,,,200000000.0,99.0
37135,,,,32010000.0,38830000.0,1231.0
37146,,,,623000000.0,840000000.0,2.0
37147,,,,1964000000.0,2797000000.0,1.0
37148,,,,5000000.0,809900000.0,2.0
37149,,,,1964000000.0,2797000000.0,1.0
37150,,,,25000000.0,809900000.0,3.0
37151,,,,50010000.0,2796000000.0,1.0
37152,,,,1964000000.0,2797000000.0,1.0
37153,,,,1964000000.0,2797000000.0,1.0
37154,,,,25000000.0,835000000.0,2.0
37155,,,,1965000000.0,2797000000.0,1.0
37156,,,,50010000.0,849700000.0,2.0
37157,,,,1965000000.0,2797000000.0,1.0
37158,,,,637000000.0,898000000.0,3.0
37159,,,,402500000.0,2329000000.0,2.0
37160,,,,636700000.0,784000000.0,6.0
37161,,,,1965000000.0,2797000000.0,1.0
37162,,,,49990000.0,897900000.0,1.0
37163,,,,50000000.0,2797000000.0,1.0
37164,,,,750200000.0,6497000000.0,1.0
37165,,,,,,
37166,,,,6200000.0,6497000000.0,1.0
37167,,,,,,
37168,,,,25000000.0,6497000000.0,1.0
37169,,,,,,
37170,,,,750200000.0,6497000000.0,1.0
37171,,,,,,
37172,,,,21820000.0,27970000000.0,1.0
37173,,,,50000000.0,6496000000.0,1.0
37174,,,,25000000.0,6329000000.0,2.0
37175,,,,,27970000000.0,1.0
37178,,,,750200000.0,64970000000.0,1.0
37179,,,,,,
37180,,,,1500000000.0,64970000000.0,1.0
37181,,,,500200000.0,289300000000.0,1.0
37182,,,,,,
37183,,,,250000000.0,25970000000.0,1.0
37216,,,,181000000.0,283000000.0,5.0
37217,,,,298100000.0,345000000.0,4.0
37218,,,,221400000.0,264900000.0,6.0
37219,,,,301700000.0,337000000.0,3.0
37220,,,,215800000.0,290000000.0,5.0
37221,,,,301500000.0,347000000.0,2.0
37222,,,,223400000.0,288900000.0,6.0
37223,,,,25000000.0,399000000.0,3.0
37228,,,,221000000.0,272000000.0,4.0
37229,,,,301200000.0,345000000.0,4.0
37230,,,,212600000.0,274800000.0,5.0
37231,,,,301200000.0,340000000.0,5.0
37232,,,,207000000.0,274800000.0,4.0
37233,,,,298100000.0,382000000.0,2.0
37234,,,,222300000.0,277000000.0,4.0
37235,,,,301200000.0,337800000.0,5.0
37248,,,,3201000000.0,3650000000.0,3.0
37249,,,,,,
37250,,,,1252000000.0,3845000000.0,2.0
37251,,,,,,
37254,,,,1500000000.0,3897000000.0,1.0
37255,,,,,,
37256,,,,401000000.0,3499000000.0,2.0
37257,,,,14500000.0,,
37258,,,,3201000000.0,3660000000.0,3.0
37259,,,,14500000.0,,
37260,,,,1500000000.0,3897000000.0,1.0
37261,,,,,,
37268,,,,100100000.0,39970000000.0,1.0
37269,,,,,,
37272,,,,100100000.0,39980000000.0,1.0
37273,,,,,,
37274,,,,25000000.0,39970000000.0,1.0
37275,,,,,,
37288,15000000.0,,,89400000.0,116800000.0,18.0
37289,15000000.0,,,46080000.0,54530000.0,108.0
37290,,100000000.0,3.0,70450000.0,131200000.0,8.0
37291,15000000.0,,,55520000.0,112200000.0,5.0
37292,220000000.0,339900000.0,4.0,249800000.0,280200000.0,128.0
37293,1.0,,,327100000.0,949000000.0,2.0
37294,30000000.0,322800000.0,8.0,246700000.0,280600000.0,76.0
37295,35140000.0,282600000.0,12.0,272300000.0,284000000.0,67.0
37296,200000000.0,350000000.0,17.0,318300000.0,352300000.0,55.0
37297,,,,25930000.0,299600000.0,2.0
37298,43010000.0,350000000.0,23.0,337100000.0,365000000.0,262.0
37299,30000000.0,380000000.0,9.0,331000000.0,388900000.0,63.0
37300,200000000.0,416900000.0,16.0,402800000.0,490500000.0,44.0
37301,,,,29350000.0,103000000.0,3.0
37302,35010000.0,349900000.0,20.0,320900000.0,377800000.0,58.0
37303,30000000.0,289700000.0,15.0,244700000.0,346900000.0,25.0
37304,200000000.0,289800000.0,13.0,262000000.0,296000000.0,67.0
37305,,,,15100000.0,,
37306,35000000.0,347000000.0,17.0,240700000.0,274400000.0,104.0
37307,35250000.0,349700000.0,19.0,266900000.0,365900000.0,50.0
37309,,,,10060000.0,500000000.0,99.0
37310,,,,10040000.0,2500000000.0,99.0
37330,,,,,500000000.0,99.0
37332,,,,,500000000.0,99.0
37334,,,,10060000.0,500000000.0,99.0
37338,,,,,500000000.0,99.0
37343,,,,10070000.0,2500000000.0,99.0
37346,,,,,2500000000.0,99.0
37376,,,,10040000.0,2500000000.0,99.0
37378,,,,,100000000.0,99.0
37380,,,,,100000000.0,99.0
37382,,,,,100000000.0,99.0
37384,,,,,100000000.0,99.0
37390,,,,,100000000.0,99.0
37392,,,,,100000000.0,99.0
37394,,,,,100000000.0,99.0
37396,,,,,100000000.0,99.0
37410,,,,,500000000.0,99.0
37413,,,,,500000000.0,99.0
37417,,,,,500000000.0,99.0
37419,,,,,500000000.0,99.0
37421,,,,,500000000.0,99.0
37423,,,,,500000000.0,99.0
37431,,,,,2500000000.0,99.0
37435,,,,,2500000000.0,99.0
37437,,,,,2500000000.0,99.0
37450,18000.0,1949000.0,45.0,900500.0,1470000.0,1162.0
37451,23330.0,990000000.0,4.0,4000000.0,5447000.0,1617.0
37452,,,,70210000.0,124400000.0,30.0
37453,5800000.0,20550000.0,21.0,5101000.0,9950000.0,131.0
37454,5250000.0,13250000.0,5.0,8036000.0,10680000.0,309.0
37455,6990000.0,13260000.0,20.0,7814000.0,10860000.0,129.0
37456,5250000.0,11180000.0,32.0,7341000.0,8993000.0,237.0
37457,,20860000.0,88.0,24350000.0,26310000.0,239.0
37458,6000000.0,25000000.0,16.0,20520000.0,22240000.0,96.0
37459,,15000000.0,133.0,13760000.0,17450000.0,407.0
37460,7930000.0,15990000.0,99.0,15930000.0,18900000.0,188.0
37479,31220.0,938700.0,197.0,637800.0,747600.0,3822.0
37480,30000000.0,58000000.0,170.0,48120000.0,55260000.0,341.0
37481,,44990000.0,57.0,49020000.0,55000000.0,24.0
37482,36690000.0,60130000.0,26.0,63710000.0,71290000.0,166.0
37483,,48980000.0,115.0,54450000.0,60630000.0,268.0
37484,,,,37270000.0,2690000000.0,1.0
37485,,,,6184000.0,2500000000.0,1.0
37486,,,,25780000.0,,
37487,,,,65350000.0,,
37488,,,,149500.0,168000.0,40.0
37489,,,,,,
37490,,,,153900000.0,596100000.0,3.0
37491,,,,78170000.0,3549000000.0,2.0
37492,,,,21670000.0,3025000000.0,1.0
37493,,,,1013000.0,,
37494,,,,56930000.0,1780000000.0,2.0
37495,,,,3174000.0,2775000000.0,1.0
37496,,,,165000000.0,,
37497,,,,8010000.0,2775000000.0,1.0
37498,,,,6053000.0,2775000000.0,1.0
37499,,,,2552000.0,2525000000.0,1.0
37500,,,,56380000.0,2600000000.0,1.0
37501,,,,20020000.0,,
37502,,43000000.0,1.0,1143000.0,11000000.0,10.0
37503,,,,2110000.0,10000000.0,10.0
37504,,,,4067000.0,16950000000.0,1.0
37505,,,,1013000.0,1000000000.0,1.0
37506,,,,1000000.0,,
37507,,,,6449000.0,,
37508,,,,6164000.0,,
37509,,,,3222000.0,,
37510,,54000000.0,1.0,1428000.0,10000000.0,11.0
37511,,,,15060000.0,100000000.0,7.0
37512,,,,10500000.0,984500000.0,2.0
37513,,,,25870000.0,1501000000.0,2.0
37514,,,,55970000.0,3025000000.0,1.0
37515,,,,42200000.0,108000000.0,11.0
37516,,,,12080000.0,,
37517,,,,3848000.0,3025000000.0,1.0
37518,,,,1122000.0,1250000000.0,2.0
37519,,,,210100000.0,736400000.0,8.0
37520,,,,1200000.0,,
37521,,,,13700000.0,25700000000.0,1.0
37522,,,,44850000.0,1000000000.0,5.0
37523,,,,531900000.0,2998000000.0,3.0
37524,,,,3102000.0,2450000000.0,2.0
37525,,,,1155000.0,,
37526,,,,100000000.0,,
37527,,,,1053000.0,,
37528,,,,6326000.0,,
37529,,,,164600000.0,1250000000.0,2.0
37532,,,,3350000.0,5100000.0,51.0
37534,,,,871700000.0,1201000000.0,3.0
37538,,,,1231000.0,12000000000.0,99.0
37541,,,,,60000000.0,99.0
37543,,35000.0,277.0,43980.0,143900.0,1695.0
37544,103.4,9800.0,1160.0,7002.0,13800.0,632.0
37545,103.5,14460.0,306.0,7007.0,6567.0,341.0
37546,253200.0,1486000.0,815.0,1216000.0,1200000.0,2033.0
37547,,,,916400.0,9889000.0,16.0
37548,,,,1010.0,,
37549,,,,250000.0,5194000.0,44.0
37550,,,,1000000.0,,
37551,,,,,,
37552,,,,115200.0,9998000.0,37.0
37553,,,,75500.0,,
37554,,,,113000.0,,
37555,,,,2003000.0,,
37556,,,,21010000.0,,
37557,,,,,,
37558,,,,20000000.0,,
37559,,,,50000000.0,,
37560,,,,187000.0,,
37561,,,,1001000.0,,
37562,,,,,,
37563,,,,,,
37564,,,,100000.0,8898000.0,18.0
37565,,,,2950000.0,12450000.0,17.0
37566,,,,2854000.0,34970000.0,13.0
37567,,,,224000.0,,
37568,,,,200000000.0,,
37569,,,,1910000.0,,
37570,,,,65600.0,,
37571,,,,,,
37572,,,,,,
37573,,,,1901000.0,12920000.0,28.0
37574,,,,1833000.0,19850000.0,14.0
37575,,,,220000.0,,
37576,,,,10000.0,,
37577,,,,930000.0,,
37578,,,,2233000.0,42000000.0,15.0
37579,,,,1752000.0,13000000.0,24.0
37580,,,,14470000.0,40970000.0,27.0
37581,,,,1200000.0,,
37582,,,,50000000.0,,
37583,,,,7551000.0,10000000.0,24.0
37584,,,,9937000.0,50820000.0,19.0
37585,,,,,,
37586,,,,8079000.0,45970000.0,11.0
37587,,,,65300000.0,,
37588,,,,5000000.0,9768000.0,17.0
37589,,,,,,
37590,,,,,,
37591,,,,,,
37592,,,,40170000.0,,
37593,,,,17170000.0,,
37594,,,,1941000.0,30950000.0,21.0
37595,,,,425.0,,
37599,,9600000.0,9.0,1525000.0,6579000.0,81.0
37600,,,,4038000.0,5000000.0,53.0
37601,,,,1448000000.0,14430000000.0,6.0
37603,,,,209800000.0,424700000.0,10.0
37604,40000000.0,,,3651000000.0,6098000000.0,5.0
37605,1800000000.0,,,3111000000.0,5914000000.0,3.0
37606,2680000000.0,,,3015000000.0,5900000000.0,1.0
37607,2800000000.0,,,4094000000.0,5489000000.0,4.0
37608,3539000.0,5495000.0,92.0,4805000.0,4806000.0,1042.0
37610,3100000.0,5059000.0,9.0,4834000.0,4800000.0,296.0
37611,,5809000.0,74.0,4784000.0,4800000.0,451.0
37612,13120000.0,112600000.0,3.0,96350000.0,112300000.0,63.0
37613,,,,133800000.0,277500000.0,4.0
37615,,,,16000000.0,20000000.0,7796.0
37621,,,,1265000.0,12655040.0,63.0
37622,,,,40320000.0,67390000.0,15.0
37623,,,,46430000.0,57390000.0,33.0
37624,,84740000.0,8.0,57710000.0,66800000.0,170.0
37625,,88000000.0,1.0,51780000.0,61740000.0,89.0
37626,,,,68130000.0,84600000.0,52.0
37627,,,,79110000.0,97800000.0,144.0
37628,,,,83000000.0,92500000.0,20.0
37629,,119100000.0,1.0,82700000.0,96430000.0,45.0
37630,,199500000.0,4.0,117000000.0,141700000.0,34.0
37631,35560000.0,216800000.0,3.0,160800000.0,187200000.0,220.0
37796,,,,3521000.0,5000000.0,7829.0
37797,,,,1651000.0,5000000.0,7811.0
37798,,,,2355000.0,5000000.0,7814.0
37799,,,,4250000.0,5000000.0,7802.0
37805,,,,22880000.0,25280000.0,155.0
37808,,,,181500000.0,749900000.0,1.0
37809,,,,75000000.0,922900000.0,3.0
37810,,,,3008000.0,9000000.0,65.0
37815,,,,243900000.0,319400000.0,31.0
37816,,,,451900.0,1001000.0,144.0
37817,,,,21610.0,519900.0,138.0
37818,,,,2001000000.0,17900000000.0,2.0
37820,,26160000.0,40.0,21410000.0,23720000.0,42.0
37821,,,,50060.0,499500.0,443.0
37822,,,,215600.0,414400.0,1982.0
37823,,,,80290.0,329400.0,1607.0
37824,,,,133900.0,189700.0,1791.0
37825,100000.0,249300.0,66.0,55360.0,290000.0,338.0
37833,,,,,1300000.0,99.0
37834,,,,,1300000.0,99.0
37835,,,,,1300000.0,99.0
37836,,,,,1300000.0,99.0
37843,,,,9401.0,13500.0,158586.0
37844,,28500.0,920.0,11990.0,14800.0,86734.0
37846,,,,8897.0,10800.0,306036.0
37847,,12890.0,14003.0,11320.0,13240.0,67114.0
37848,,,,13430.0,14400.0,38878.0
37849,,,,1333000.0,2041000.0,1029.0
37850,,,,1436000.0,1400000.0,791.0
37852,,,,100.0,10000000.0,99.0
37853,,,,100.0,10000000.0,99.0
37855,,,,,8000000.0,99.0
37856,,,,,8000000.0,99.0
37857,,,,,8000000.0,99.0
37858,,,,28010.0,20000000.0,99.0
37859,,,,29010.0,20000000.0,99.0
37863,,,,450000000.0,879900000.0,8.0
37864,,,,750300000.0,1402000000.0,11.0
37865,,,,180800.0,449000.0,2364.0
37866,,,,50000.0,198900.0,3207.0
37867,,,,259300000.0,2498000000.0,6.0
37868,,,,501200000.0,3501000000.0,3.0
37869,,,,4000000000.0,18960000000.0,2.0
37874,,,,100000.0,100100.0,227.0
37875,,,,300000.0,500000.0,261.0
37877,,,,515000.0,515100.0,208.0
37878,,,,199800.0,1290000.0,505.0
37879,,,,75000.0,75010.0,255.0
37880,,,,400100.0,6800000.0,161.0
37881,,,,900000.0,2900000.0,128.0
37882,,,,5002.0,999000.0,284.0
37883,,,,251400.0,800000.0,231.0
37884,,,,210000.0,600000.0,904.0
37885,,,,200000.0,1000000.0,30.0
37886,,,,503000.0,1750000.0,201.0
37887,,,,56000.0,275000.0,256.0
37888,,,,372100.0,839300.0,2129.0
37889,,,,5002.0,795000.0,567.0
37892,,,,10020.0,248500.0,548.0
37893,,,,5002.0,199600.0,559.0
37894,,,,5002.0,299700.0,531.0
37895,,,,5002.0,299500.0,523.0
37896,,,,5002.0,965000.0,592.0
37965,,,,1000000000.0,,
37966,,,,4000000000.0,,
37967,,,,2000000000.0,,
38660,,,,10180.0,3500000.0,2034.0
39584,,,,1231000.0,8899000000.0,1.0
39585,,,,178900.0,177300000.0,4.0
40307,,,,1109000.0,150000000.0,2.0
40308,,,,1305000.0,100200000.0,6.0
40309,,,,3112000.0,,
40310,,,,10030000.0,91900000.0,4.0
40319,,,,1043000.0,,
40320,,,,56780000.0,2775000000.0,1.0
40321,,,,75500000.0,,
40322,,,,17010000.0,,
40323,,,,,,
40324,,,,,,
40325,,,,41100000.0,1980000000.0,1.0
40326,,,,1004000.0,3112000000.0,1.0
40328,,,,3985000.0,5000000.0,101.0
40330,,,,35620000.0,,
40331,,,,1.0,,
40332,,,,25960000.0,,
40333,,,,11.01,9227000000.0,1.0
40334,,49960.0,6400.0,25180.0,36500.0,37328.0
40335,,38000.0,5254.0,11040.0,19300.0,38263.0
40336,,,,15000.0,1500000.0,167136.0
40337,,,,,1500000.0,167136.0
40338,,,,,298240.0,75.0
40340,,,,1386000.0,,
40345,,15900000.0,41.0,8000000.0,13500000.0,69.0
40346,,5999000.0,9.0,6722000.0,6040000.0,99.0
40347,,8942000.0,27.0,5307000.0,6000000.0,133.0
40348,5200000.0,75980000.0,24.0,42910000.0,44900000.0,131.0
40349,,97980000.0,82.0,76070000.0,87850000.0,205.0
40350,16660000.0,177000000.0,15.0,109500000.0,127800000.0,84.0
40351,160000000.0,340000000.0,24.0,284500000.0,328400000.0,153.0
40354,20620000.0,56900000.0,27.0,26700000.0,47950000.0,107.0
40355,15550000.0,74890000.0,13.0,44360000.0,48990000.0,59.0
40356,18000000.0,194900000.0,12.0,82500000.0,98600000.0,42.0
40357,180000000.0,253500000.0,55.0,214200000.0,234700000.0,133.0
40358,,8000000.0,117.0,8822000.0,10860000.0,380.0
40359,,4000000.0,43.0,1049000.0,6976000.0,175.0
40360,,3000000.0,12.0,1483000.0,2279000.0,1052.0
40361,,6343000.0,65.0,4726000.0,6990000.0,602.0
40362,4442000.0,31500000.0,154.0,9310000.0,23870000.0,203.0
40363,,50000000.0,23.0,15010000.0,24010000.0,104.0
40364,,49990000.0,56.0,11100000.0,17990000.0,142.0
40365,,15000000.0,5.0,10020000.0,11510000.0,129.0
40456,,,,100.1,500000.0,75.0
40458,,,,812100.0,2002000.0,42.0
40460,,,,615800.0,2616000.0,11.0
40462,,,,139300.0,1900000.0,27.0
40464,,,,160500.0,1200000.0,19.0
40467,,,,59010000.0,1447000000.0,4.0
40468,,,,2618000.0,3000000000.0,1.0
40469,,,,14760000.0,,
40470,,,,13140000.0,1513000000.0,2.0
40471,,,,15640000.0,815400000.0,1.0
40472,,,,27080000.0,487100000.0,2.0
40473,,,,1174000.0,600000000.0,3.0
40474,,,,59050000.0,2300000000.0,3.0
40475,,,,81010000.0,939600000.0,1.0
40476,,,,15950000.0,,
40477,,,,63110000.0,890000000.0,2.0
40478,,,,2145000.0,2500000000.0,1.0
40479,,,,1344000.0,1875000000.0,2.0
40480,,,,1413000.0,493600000.0,3.0
40481,,,,35180000.0,1400000000.0,3.0
40482,,,,12550000.0,2300000000.0,3.0
40484,,,,25380000.0,1225000000.0,3.0
40485,,,,25140000.0,843200000.0,2.0
40486,,,,1162000.0,2482000000.0,2.0
40487,,,,32240000.0,800000000.0,3.0
40488,,,,65000000.0,500000000.0,3.0
40489,,,,45120000.0,1290000000.0,5.0
40490,,,,39480000.0,165800000.0,3.0
40491,,,,1167000.0,889800000.0,2.0
40492,,,,1833000.0,1700000000.0,2.0
40493,,,,1823000.0,399900000.0,4.0
40495,,,,12680000.0,200000000.0,4.0
40496,,,,63010000.0,860000000.0,3.0
40497,,,,45610000.0,211100000.0,10.0
40498,,,,12950000.0,500000000.0,4.0
40499,,,,12240000.0,1500000000.0,4.0
40500,,,,12790000.0,,
40501,,,,86110000.0,645200000.0,1.0
40502,,,,64270000.0,300000000.0,3.0
40503,,,,2575000.0,1900000000.0,3.0
40504,,,,50690000.0,700000000.0,5.0
40505,,,,28080000.0,2500000000.0,1.0
40506,,,,30280000.0,269800000.0,10.0
40507,,,,132100000.0,1100000000.0,1.0
40508,,,,155300000.0,2900000000.0,3.0
40509,,,,55110000.0,2156000000.0,2.0
40510,,,,1153000.0,,
40511,,,,59050000.0,846100000.0,1.0
40514,,,,20530000.0,1386000000.0,2.0
40515,,,,20300000.0,3421000000.0,3.0
40519,372000000.0,445000000.0,24.0,439100000.0,467400000.0,5274.0
40520,786100000.0,924800000.0,34.0,818000000.0,865000000.0,2061.0
40522,,,,502800.0,7300000.0,26.0
40523,,,,15990.0,16450000.0,10.0
40524,,,,1279000.0,11990000.0,9.0
40525,,,,25030000.0,99000000.0,1.0
40526,,,,1747000.0,13720000.0,10.0
40527,,,,355400.0,39960000.0,5.0
40548,,,,30700000.0,,
40549,,,,13000000.0,,
40552,,18990000.0,8.0,19200000.0,28500000.0,84.0
40553,,15290000.0,276.0,10680000.0,14190000.0,501.0
40554,,14000000.0,3.0,4063000.0,17540000.0,37.0
40555,,8500000.0,91.0,2471000.0,9000000.0,142.0
40556,1001.0,13910000.0,204.0,14280000.0,15960000.0,174.0
40557,7526000.0,14780000.0,1221.0,9005000.0,11990000.0,429.0
40558,,12950000.0,276.0,9814000.0,10890000.0,435.0
40559,,12580000.0,572.0,9555000.0,13910000.0,137.0
40560,4000000.0,45990000.0,214.0,36850000.0,44320000.0,347.0
40561,1001.0,33980000.0,227.0,26860000.0,28990000.0,174.0
40562,,39000000.0,69.0,39520000.0,49920000.0,78.0
40563,,45000000.0,139.0,31360000.0,36000000.0,408.0
40564,,32000000.0,89.0,16820000.0,27000000.0,95.0
40565,,30000000.0,129.0,28090000.0,32910000.0,166.0
40566,10000000.0,47800000.0,71.0,32010000.0,45160000.0,228.0
40567,,46990000.0,160.0,42860000.0,46800000.0,180.0
40568,,28680000.0,38.0,13010000.0,14190000.0,50.0
40569,,26990000.0,22.0,7081000.0,18860000.0,63.0
40570,,17900000.0,37.0,12210000.0,19940000.0,33.0
40571,,22800000.0,75.0,4001000.0,14970000.0,221.0
40572,,,,101000000.0,110000000.0,777.0
40573,,,,102100000.0,110000000.0,776.0
40579,,,,250000000.0,2525000000.0,1.0
40580,,,,1252000.0,79800000.0,4.0
40581,,,,38000000.0,2525000000.0,1.0
40582,,,,50810000.0,,
40583,,,,10000000.0,23000000.0,19.0
40584,,,,266600.0,1800000.0,36.0
40585,,,,27990000.0,2800000000.0,1.0
40586,,,,27780000.0,,
40587,,,,35700000.0,420000000.0,10.0
40588,,,,44990000.0,2442000000.0,1.0
40589,,,,18000000.0,799800000.0,1.0
40590,,,,39800000.0,2975000000.0,2.0
40591,,,,57770000.0,2994000000.0,2.0
40592,,,,51000000.0,,
40593,,,,47770000.0,989800000.0,2.0
40594,,,,47770000.0,2005000000.0,2.0
40595,,,,274000000.0,2750000000.0,1.0
40596,,,,124400000.0,2450000000.0,2.0
40597,,,,27770000.0,2249000000.0,2.0
40598,,,,4004000.0,27220000.0,26.0
40599,,,,3215000.0,,
40600,,,,28000000.0,,
40601,,,,60820000.0,700000000.0,2.0
40602,,,,23310000.0,,
40603,,,,27100000.0,2430000000.0,2.0
40604,,,,62000000.0,,
40605,,,,10000000.0,999700000.0,2.0
40606,,,,21970000.0,2196000000.0,3.0
40607,,,,67770000.0,519900000.0,6.0
40608,,,,62000000.0,343400000.0,12.0
40609,,,,59990000.0,600000000.0,2.0
40610,,,,160700000.0,,
40611,,,,114000000.0,5000000000.0,1.0
40612,,,,37050000.0,2490000000.0,4.0
40613,,,,35010000.0,,
40614,,,,35000000.0,,
40615,,,,250000000.0,4999000000.0,2.0
40616,,,,74990000.0,6500000000.0,3.0
40617,,,,124300000.0,2442000000.0,2.0
40618,,,,37810000.0,114000000.0,8.0
40619,,,,25000000.0,25000000000.0,1.0
40620,,,,375000000.0,7400000000.0,2.0
40621,,,,64050000.0,2525000000.0,1.0
40622,,,,35780000.0,,
40623,,,,82000000.0,5000000000.0,1.0
40624,,,,75000000.0,7500000000.0,1.0
40625,,,,38000000.0,1788000000.0,5.0
40626,,,,20200000.0,7500000000.0,1.0
40631,,1252000000.0,1.0,575100000.0,,
40632,,830800000.0,2.0,448400000.0,680000000.0,4.0
40633,,1402000000.0,1.0,1008000000.0,1100000000.0,9.0
40634,,,,1701000000.0,2661000000.0,2.0
40635,1001.0,205600000.0,10.0,65550000.0,206200000.0,14.0
40636,33260000.0,237800000.0,3.0,150900000.0,215500000.0,13.0
40656,,,,3000000.0,,
40659,11020000.0,97300000.0,19.0,56230000.0,64900000.0,62.0
40660,12220000.0,119300000.0,17.0,88390000.0,105800000.0,56.0
40661,39630000.0,104800000.0,28.0,60010000.0,79950000.0,177.0
40662,120000000.0,219800000.0,2.0,227000000.0,243300000.0,55.0
40663,,,,413800000.0,929900000.0,5.0
40664,,,,561100000.0,614300000.0,11.0
40665,,64990000.0,5.0,41270000.0,85390000.0,15.0
40666,,,,60690000.0,199900000.0,4.0
40667,,,,22360000.0,100000000.0,7.0
