type_id,lowest,average,highest,volume
31108,,,,
31109,,,,
31110,,,,
31111,2583000.0,2584666.6666666665,2585000.0,60.0
31113,9003000.0,9004500.0,9006000.0,5.0
31115,,,,
31117,186900.0,193031.20833333334,194000.0,692.0
31118,,,,
31119,500000.0,541134.465,548000.0,186.0
31120,,,,
31121,,,,
31122,,,,
31123,3975000.0,4104472.221666666,4247000.0,42.0
31125,14000000.0,16696404.07,17200000.0,76.0
31127,,,,
31129,,,,
31130,,,,
31131,,,,
31132,,,,
31133,,,,
31134,,,,
31135,,,,
31137,,,,
31139,,,,
31141,,,,
31142,,,,
31143,,,,
31144,,,,
31145,,,,
31146,,,,
31147,,,,
31149,6499000.0,6499000.0,6499000.0,1.0
31151,,,,
31153,180000.0,205487.72,230200.0,109.0
31154,,,,
31155,997600.0,998091.1133333333,998900.0,163.0
31156,,,,
31157,,,,
31158,,,,
31159,377000.0,378223.88833333337,380000.0,430.0
31160,,,,
31161,1262000.0,1263285.5383333333,1264000.0,241.0
31162,,,,
31163,35480000.0,35707222.22333334,35760000.0,11.0
31164,,,,
31165,3195000.0,3205546.1116666663,3249000.0,467.0
31167,9957000.0,9964466.511666667,10200000.0,82.0
31169,226000000.0,242300000.0,258600000.0,8.0
31171,3847000.0,3898017.78,3947000.0,79.0
31173,9000000.0,11752250.0,12970000.0,39.0
31175,,,,
31177,120000.0,142838.73,149600.0,106.0
31178,,,,
31179,678500.0,688392.58,690400.0,76.0
31180,,,,
31181,,,,
31182,,,,
31183,3175000.0,4228407.636666667,5107000.0,106.0
31185,15000000.0,19671875.0,21090000.0,40.0
31187,,,,
31189,,,,
31190,,,,
31191,,,,
31192,,,,
31193,,,,
31194,,,,
31195,,,,
31197,,,,
31199,,,,
31201,165900.0,166179.445,166500.0,25.0
31202,,,,
31203,430000.0,430000.0,430000.0,1.0
31204,,,,
31205,,,,
31206,,,,
31207,1469000.0,1511400.0,1522000.0,7.0
31209,,,,
31211,,,,
31213,42790.0,42794.77,42800.0,172.0
31214,,,,
31215,,,,
31216,,,,
31217,,,,
31218,,,,
31220,1450000.0,1582761.1116666666,1962000.0,37.0
31222,,,,
31224,,,,
31226,,,,
31227,,,,
31228,,,,
31229,,,,
31230,,,,
31231,,,,
31232,,,,
31234,,,,
31236,,,,
31238,100000.0,138249.38,195000.0,68.0
31239,,,,
31240,250100.0,250100.0,250100.0,1.0
31241,,,,
31242,,,,
31243,,,,
31244,3369000.0,3413000.0,3417000.0,7.0
31246,,,,
31248,,,,
31250,,,,
31251,,,,
31252,,,,
31253,,,,
31254,,,,
31255,,,,
31256,,,,
31258,,,,
31260,,,,
31262,,,,
31263,,,,
31264,,,,
31265,,,,
31266,,,,
31267,,,,
31268,,,,
31270,,,,
31272,,,,
31274,111800.0,111824.56166666666,111900.0,47.0
31275,,,,
31276,1200000.0,1223229.91,1227000.0,85.0
31277,,,,
31278,,,,
31279,,,,
31280,2745000.0,2941206.4250000003,3042500.0,71.0
31282,9700000.0,9766291.666666666,9800000.0,31.0
31284,,,,
31286,50000.0,50000.0,50000.0,12.0
31287,,,,
31288,114000.0,114000.0,114000.0,4.0
31289,,,,
31290,,,,
31291,,,,
31292,3000000.0,3000000.0,3000000.0,3.0
31294,14000000.0,14000000.0,14000000.0,2.0
31296,,,,
31298,247300.0,247316.66666666666,247400.0,112.0
31299,,,,
31300,299900.0,299900.0,299900.0,13.0
31301,,,,
31302,,,,
31303,,,,
31304,3196000.0,4711500.0,6227000.0,3.0
31306,12990000.0,13351250.0,13750000.0,8.0
31308,,,,
31310,,,,
31311,,,,
31312,,,,
31313,,,,
31314,,,,
31315,,,,
31316,6350000.0,6469562.5,6498000.0,8.0
31318,,,,
31320,,,,
31322,286900.0,294216.76666666666,295000.0,121.0
31323,,,,
31324,560000.0,660033.3325,860100.0,10.0
31325,,,,
31326,,,,
31327,,,,
31328,5920000.0,7074638.888333333,7800000.0,29.0
31330,10970000.0,11015000.0,11030000.0,6.0
31332,,,,
31334,,,,
31335,,,,
31336,,,,
31337,,,,
31338,,,,
31339,,,,
31340,7000000.0,7000000.0,7000000.0,1.0
31342,24850000.0,24850000.0,24850000.0,1.0
31344,,,,
31346,,,,
31347,,,,
31348,,,,
31349,,,,
31350,,,,
31351,,,,
31352,,,,
31354,,,,
31356,,,,
31358,659000.0,681249.3883333333,763400.0,201.0
31359,,,,
31360,2999000.0,2999561.7066666665,3000000.0,370.0
31361,,,,
31362,99800000.0,99800000.0,99800000.0,1.0
31363,,,,
31364,5720000.0,5732303.751666666,5733000.0,76.0
31366,26540000.0,29656844.958333332,34230000.0,229.0
31368,,,,
31370,270000.0,290396.59,295000.0,103.0
31371,,,,
31372,619700.0,620713.2533333333,621800.0,631.0
31373,,,,
31374,,,,
31375,,,,
31376,5030000.0,5170223.998333333,5463000.0,87.0
31378,10500000.0,11106951.115,11490000.0,463.0
31380,,,,
31382,,,,
31383,,,,
31384,,,,
31385,,,,
31386,,,,
31387,,,,
31388,,,,
31390,15000000.0,15000000.0,15000000.0,1.0
31392,,,,
31394,418000.0,418000.0,418000.0,1.0
31395,,,,
31396,,,,
31397,,,,
31398,,,,
31399,,,,
31400,,,,
31402,,,,
31404,,,,
31406,230000.0,232500.0,235000.0,71.0
31407,,,,
31408,1430000.0,1508333.3333333333,1900000.0,44.0
31409,,,,
31410,49980000.0,49980000.0,49980000.0,2.0
31411,,,,
31412,3818000.0,3821750.0,3827000.0,8.0
31414,17400000.0,17502083.333333332,21670000.0,23.0
31416,,,,
31418,,,,
31419,,,,
31420,,,,
31421,,,,
31422,,,,
31423,,,,
31424,,,,
31426,,,,
31428,,,,
31430,,,,
31431,,,,
31432,500000.0,500000.0,500000.0,1.0
31433,,,,
31434,,,,
31435,,,,
31436,,,,
31438,,,,
31440,,,,
31442,174400.0,174400.0,174400.0,1.0
31443,,,,
31444,999000.0,999000.0,999000.0,3.0
31445,,,,
31446,,,,
31447,,,,
31448,3987000.0,3992333.3333333335,4000000.0,5.0
31450,4972000.0,4972000.0,4972000.0,2.0
31452,,,,
31454,148800.0,148850.0,149000.0,13.0
31455,,,,
31456,574900.0,574900.0,574900.0,5.0
31457,,,,
31458,,,,
31459,,,,
31460,1749000.0,1749333.3333333333,1750000.0,35.0
31462,,,,
31464,,,,
31466,,,,
31467,,,,
31468,,,,
31469,,,,
31470,,,,
31471,,,,
31472,,,,
31474,,,,
31476,,,,
31478,75000.0,97500.0,120000.0,33.0
31479,,,,
31480,373900.0,373900.0,373900.0,5.0
31481,,,,
31482,,,,
31483,,,,
31484,1300000.0,1799666.6666666667,2400000.0,107.0
31486,3229000.0,3229200.0,3230000.0,11.0
31488,15000000.0,15000000.0,15000000.0,1.0
31490,179500.0,179500.0,179500.0,1.0
31491,,,,
31492,350000.0,350000.0,350000.0,1.0
31493,,,,
31494,,,,
31495,,,,
31496,1880000.0,1880000.0,1880000.0,1.0
31498,5000000.0,5000000.0,5000000.0,1.0
31500,,,,
31502,1449000.0,1449000.0,1449000.0,1.0
31503,,,,
31504,,,,
31505,,,,
31506,,,,
31507,,,,
31508,,,,
31510,,,,
31512,,,,
31514,,,,
31515,,,,
31516,,,,
31517,,,,
31518,,,,
31519,,,,
31520,,,,
31522,,,,
31524,,,,
31526,1367000.0,1556500.0,1746000.0,2.0
31527,,,,
31528,4250000.0,7812083.335,9000000.0,8.0
31529,,,,
31530,,,,
31531,,,,
31532,1477000.0,1477500.0,1478000.0,8.0
31534,,,,
31536,,,,
31538,1500000.0,1500000.0,1500000.0,7.0
31539,,,,
31540,6000000.0,6000000.0,6000000.0,15.0
31541,,,,
31542,,,,
31543,,,,
31544,1959000.0,1959000.0,1959000.0,6.0
31546,7499000.0,7499000.0,7499000.0,5.0
31548,,,,
31550,,,,
31551,,,,
31552,,,,
31553,,,,
31554,,,,
31555,,,,
31556,,,,
31558,,,,
31560,,,,
31562,666000.0,666000.0,666000.0,4.0
31563,,,,
31564,3999000.0,3999000.0,3999000.0,3.0
31565,,,,
31566,,,,
31567,,,,
31568,1299000.0,1299000.0,1299000.0,11.0
31570,5404000.0,5404888.89,5405000.0,10.0
31572,,,,
31574,,,,
31575,,,,
31576,3500000.0,3500000.0,3500000.0,1.0
31577,,,,
31578,,,,
31579,,,,
31580,,,,
31582,,,,
31584,,,,
31586,246000.0,246000.0,246000.0,45.0
31587,,,,
31588,627900.0,627933.3333333334,628000.0,13.0
31589,,,,
31590,,,,
31591,,,,
31592,4409000.0,4428750.0,4488000.0,7.0
31594,10680000.0,10726666.666666666,10750000.0,6.0
31596,,,,
31598,199000.0,199500.0,200000.0,2.0
31599,,,,
31600,690100.0,690396.5716666667,705000.0,145.0
31601,,,,
31602,,,,
31603,,,,
31604,2798000.0,2798000.0,2798000.0,16.0
31606,11330000.0,11358863.353999998,11380000.0,56.0
31608,150000.0,150000.0,150000.0,1.0
31609,,,,
31610,599900.0,599933.846,600000.0,87.0
31611,,,,
31612,,,,
31613,,,,
31614,2774000.0,2774000.0,2774000.0,17.0
31616,11150000.0,11152500.0,11170000.0,8.0
31618,,,,
31620,236900.0,236900.0,236900.0,32.0
31621,,,,
31622,674000.0,674366.6666666666,674400.0,12.0
31623,,,,
31624,,,,
31625,,,,
31626,2795000.0,2795500.0,2796000.0,5.0
31628,10760000.0,10766666.666666666,10780000.0,4.0
31630,,,,
31632,,,,
31633,,,,
31634,849900.0,849900.0,849900.0,4.0
31635,,,,
31636,,,,
31637,,,,
31638,2493000.0,2493000.0,2493000.0,7.0
31640,10260000.0,10260000.0,10260000.0,6.0
31642,318200000.0,318200000.0,318200000.0,3.0
31644,100000.0,100000.0,100000.0,6.0
31645,,,,
31646,499900.0,499900.0,499900.0,2.0
31647,,,,
31648,80010000.0,80010000.0,80010000.0,2.0
31649,,,,
31650,6486000.0,6486250.0,6487000.0,3.0
31652,15910000.0,15983666.666,16040000.0,9.0
31654,289800000.0,289800000.0,289800000.0,2.0
31656,45500.0,45500.0,45500.0,11.0
31657,,,,
31658,449900.0,449900.0,449900.0,4.0
31659,,,,
31660,,,,
31661,,,,
31662,,,,
31664,23500000.0,23500000.0,23500000.0,1.0
31666,,,,
31668,237600.0,237850.0,237900.0,16.0
31669,,,,
31670,624900.0,624925.0,625000.0,4.0
31671,,,,
31672,,,,
31673,,,,
31674,4000000.0,4000500.0,4001000.0,3.0
31676,12070000.0,13061904.763333334,15080000.0,9.0
31678,,,,
31680,120000.0,120000.0,120000.0,12.0
31681,,,,
31682,649000.0,649000.0,649000.0,2.0
31683,,,,
31684,,,,
31685,,,,
31686,4900000.0,9500000.0,12260000.0,5.0
31688,12650000.0,12655000.0,12660000.0,2.0
31690,,,,
31692,590100.0,590100.0,590100.0,1.0
31693,,,,
31694,,,,
31695,,,,
31696,,,,
31697,,,,
31698,,,,
31700,9980000.0,9980000.0,9980000.0,3.0
31702,,,,
31704,80000.0,80000.0,80000.0,5.0
31705,,,,
31706,289700.0,289700.0,289700.0,5.0
31707,,,,
31708,,,,
31709,,,,
31710,,,,
31712,6400000.0,6400000.0,6400000.0,5.0
31714,,,,
31716,24690.0,24962.0,25000.0,247.0
31717,,,,
31718,44200.0,189131.68833333332,189900.0,348.0
31719,,,,
31720,50010000.0,50010000.0,50010000.0,2.0
31721,,,,
31722,2969000.0,2995518.196666667,3000000.0,159.0
31724,5380500.0,6051358.053333334,7925000.0,508.0
31726,83600000.0,84383333.334,87490000.0,8.0
31728,400000.0,400000.0,400000.0,1.0
31729,,,,
31730,348900.0,349400.0,349900.0,3.0
31731,,,,
31732,,,,
31733,,,,
31734,4250000.0,4250000.0,4250000.0,2.0
31736,5400000.0,5522625.0,5664000.0,16.0
31738,,,,
31740,24800.0,24800.0,24800.0,7.0
31741,,,,
31742,100000.0,111252.27333333333,120000.0,192.0
31743,,,,
31744,,,,
31745,,,,
31746,2068000.0,2072875.0,2076000.0,34.0
31748,5200000.0,5287736.731666666,5300000.0,179.0
31750,,,,
31752,15000.0,105250.0,286000.0,74.0
31753,,,,
31754,107700.0,107776.11166666668,107800.0,283.0
31755,,,,
31756,28010000.0,28010000.0,28010000.0,1.0
31757,,,,
31758,2222000.0,2222448.4116666666,2224000.0,45.0
31760,5885000.0,6465146.505,7110000.0,245.0
31762,74900000.0,74900000.0,74900000.0,1.0
31764,,,,
31765,,,,
31766,499900.0,499900.0,499900.0,1.0
31767,,,,
31768,,,,
31769,,,,
31770,1450000.0,1450000.0,1450000.0,1.0
31772,3997000.0,3997000.0,3997000.0,3.0
31774,69770000.0,69775000.0,69790000.0,4.0
31776,,,,
31777,,,,
31778,299900.0,299900.0,299900.0,3.0
31779,,,,
31780,,,,
31781,,,,
31782,,,,
31784,,,,
31786,,,,
31788,250000.0,308758.355,380600.0,325.0
31789,,,,
31790,799900.0,841900.0,854800.0,1252.0
31791,,,,
31792,19990000.0,31050000.0,36500000.0,17.0
31793,,,,
31794,8388000.0,8399072.101666667,8420000.0,200.0
31796,23100000.0,24889389.77,25380000.0,496.0
31798,502100000.0,504200000.0,504900000.0,4.0
31800,600000.0,600000.0,600000.0,4.0
31801,,,,
31802,1069000.0,1071157.5666666667,1074000.0,173.0
31803,,,,
31804,,,,
31805,,,,
31810,11980000.0,11980000.0,11980000.0,3.0
31812,26500000.0,27185720.0,27490000.0,54.0
31814,,,,
31816,600000.0,600000.0,600000.0,4.0
31817,,,,
31818,800600.0,800600.0,800600.0,37.0
31819,,,,
31820,39800000.0,39840000.0,39880000.0,2.0
31821,,,,
31822,,,,
31824,26850000.0,26894000.0,27020000.0,10.0
31826,659900000.0,659900000.0,659900000.0,1.0
31864,1396000.0,1397083.3333333333,1399000.0,85.0
31866,2133000.0,2141862.5719999997,2156000.0,157.0
31868,3088000.0,3153584.525,3300000.0,146.0
31870,2888000.0,2889409.946666667,2891000.0,148.0
31872,1161000.0,1435951.0114285715,1504000.0,620.0
31874,1840000.0,1904833.3333333333,1957000.0,1158.0
31876,2395000.0,2441500.0,2468000.0,2575.0
31878,3158000.0,3168756.876,3195000.0,92.0
31880,1440000.0,1444136.0,1445000.0,87.0
31882,1883000.0,1901596.6800000002,2100000.0,240.0
31884,216100.0,2050386.1116666666,2340000.0,150.0
31886,,,,
31888,1447000.0,1457704.9983333333,1500000.0,255.0
31890,1981000.0,1990717.2440000002,1998000.0,178.0
31892,2536000.0,2547450.0,2550000.0,26.0
31894,2826000.0,2851072.4266666663,3252000.0,227.0
31896,,,,
31898,,,,
31900,33300000.0,34627620.79833333,36650000.0,57.0
31902,35020000.0,35087500.0,35160000.0,3.0
31904,16200000.0,16311000.0,16400000.0,8.0
31906,9578000.0,9582625.0,9588000.0,9.0
31908,20950000.0,20965000.0,20990000.0,5.0
31910,19800000.0,23905000.0,28010000.0,3.0
31916,19920000.0,19968333.333333332,20050000.0,4.0
31918,28620000.0,28678333.335,28750000.0,4.0
31922,2750000.0,2794916.6675,2799000.0,24.0
31924,2604000.0,2604000.0,2604000.0,25.0
31926,13180000.0,13300988.456666665,13390000.0,57.0
31928,7000000.0,11259645.153333334,11630000.0,138.0
31930,23010000.0,29222560.828333333,29680000.0,123.0
31932,21000000.0,32243566.416666668,32630000.0,116.0
31936,16380000.0,16410000.0,16440000.0,4.0
31942,34810000.0,34813333.333333336,34820000.0,5.0
31944,35000000.0,35421214.285000004,35600000.0,36.0
31946,,,,
31948,,,,
31950,,,,
31952,28450000.0,28637582.418333333,28760000.0,29.0
31954,,,,
31955,,,,
31956,,,,
31957,,,,
31958,,,,
31959,,,,
31962,,,,
31963,,,,
31964,,,,
31965,,,,
31966,,,,
31967,,,,
31968,,,,
31969,,,,
31970,,,,
31971,,,,
31972,,,,
31973,,,,
31974,,,,
31975,,,,
31976,,,,
31977,,,,
31978,,,,
31979,,,,
31982,65660.0,65667.5,65670.0,220.0
31990,68830.0,69915.36833333333,72140.0,936.0
31998,69070.0,69448.33333333333,70000.0,2777.0
32006,126100.0,126966.66666666667,129500.0,10794.0
32014,50670.0,203395.0,236500.0,4932.0
32025,219000.0,219000.0,219000.0,2.0
32026,,,,
32027,600000.0,600000.0,600000.0,4.0
32028,,,,
32029,,,,
32031,,,,
32033,,,,
32034,,,,
32035,,,,
32036,,,,
32037,,,,
32039,,,,
32041,,,,
32042,,,,
32043,800000.0,877500.0,919000.0,10.0
32044,,,,
32045,,,,
32047,11650000.0,11685833.3325,11690000.0,20.0
32049,,,,
32050,,,,
32051,,,,
32052,,,,
32053,,,,
32055,,,,
32057,,,,
32058,,,,
32059,899900.0,899933.3333333334,900000.0,7.0
32060,,,,
32061,,,,
32063,14980000.0,15074202.564,15200000.0,47.0
32069,,,,
32070,,,,
32071,1999000.0,1999000.0,1999000.0,3.0
32072,,,,
32073,,,,
32075,,,,
32081,,,,
32082,,,,
32083,3479000.0,3479500.0,3480000.0,7.0
32084,,,,
32085,,,,
32087,10500000.0,10500000.0,10500000.0,1.0
32089,,,,
32090,,,,
32091,,,,
32092,,,,
32093,,,,
32095,,,,
32099,,,,
32101,,,,
32102,,,,
32103,,,,
32104,,,,
32105,,,,
32107,,,,
32108,,,,
32109,,,,
32110,,,,
32111,,,,
32112,,,,
32113,,,,
32114,,,,
32115,,,,
32116,,,,
32117,,,,
32118,,,,
32119,,,,
32120,,,,
32121,,,,
32122,,,,
32123,,,,
32124,,,,
32125,,,,
32207,,,,
32209,,,,
32226,,,,
32245,,,,
32246,,,,
32248,,,,
32254,556200000.0,556200000.0,556200000.0,1.0
32255,,,,
32260,,,,
32262,,,,
32305,610000000.0,615000000.0,620000000.0,2.0
32307,,,,
32309,,,,
32311,,,,
32325,,,,
32326,,,,
32339,,,,
32340,,,,
32341,,,,
32342,,,,
32343,,,,
32344,,,,
32345,,,,
32414,57110000.0,57110000.0,57110000.0,1.0
32422,,,,
32435,,,,
32436,,,,
32437,,,,
32438,,,,
32439,,,,
32440,,,,
32441,,,,
32442,,,,
32443,,,,
32444,,,,
32445,,,,
32458,,,,
32459,,,,
32772,748500.0,749492.6683333333,768000.0,69.0
32774,169900.0,169900.0,169900.0,3.0
32780,5999000.0,6101827.350000001,6192000.0,111.0
32782,50.0,79.16666666666667,100.0,6199.0
32783,,,,
32787,86900.0,91221.84599999999,95590.0,111.0
32788,,,,
32790,,,,
32792,,,,
32793,,,,
32797,,,,
32809,,,,
32811,,,,
32817,849000.0,849490.9099999999,850000.0,29.0
32818,,,,
32819,960400.0,1016633.3333333334,1200000.0,51.0
32820,,,,
32821,,,,
32822,,,,
32823,,,,
32824,,,,
32825,,,,
32826,,,,
32827,,,,
32828,,,,
32829,,,,
32839,,,,
32853,,,,
32854,,,,
32855,,,,
32858,,,,
32859,,,,
32860,,,,
32861,,,,
32862,,,,
32863,,,,
32864,,,,
32865,,,,
32866,,,,
32867,,,,
32868,,,,
32869,,,,
32870,,,,
32871,,,,
32872,2213000.0,2213944.4433333334,2214000.0,8.0
32873,,,,
32874,2858000.0,2893000.0,2900000.0,5.0
32875,,,,
32876,2000000.0,2869883.3333333335,3001000.0,19.0
32877,,,,
32878,990000.0,990000.0,990000.0,2.0
32879,,,,
32880,100000.0,468988.0966666667,484900.0,297.0
32881,,,,
32918,,,,
32919,,,,
32921,,,,
32923,,,,
32925,,,,
32927,,,,
32929,,,,
32931,,,,
32933,,,,
32935,,,,
32937,,,,
32939,,,,
32941,,,,
32943,,,,
32945,,,,
32947,,,,
32949,,,,
32951,,,,
32953,,,,
32955,,,,
32957,,,,
32982,,,,
32993,,,,
32994,,,,
32995,,,,
32999,,,,
33000,,,,
33001,,,,
33002,,,,
33003,3200000.0,3200966.666,3201000.0,27.0
33004,,,,
33005,500000.0,1165333.3333333333,2496000.0,13.0
33006,,,,
33007,,,,
33008,,,,
33009,,,,
33010,,,,
33011,,,,
33012,,,,
33015,,,,
33016,,,,
33017,,,,
33018,,,,
33019,,,,
33020,,,,
33021,,,,
33022,,,,
33023,,,,
33024,,,,
33025,,,,
33026,,,,
33027,,,,
33028,,,,
33029,,,,
33030,,,,
33031,,,,
33032,,,,
33033,,,,
33034,,,,
33035,,,,
33036,,,,
33037,,,,
33038,,,,
33039,,,,
33040,,,,
33041,,,,
33042,,,,
33043,,,,
33044,,,,
33045,,,,
33046,,,,
33047,,,,
33048,,,,
33049,,,,
33050,,,,
33051,,,,
33052,,,,
33053,,,,
33054,,,,
33055,,,,
33056,,,,
33057,,,,
33058,,,,
33059,,,,
33060,,,,
33061,,,,
33062,,,,
33063,,,,
33064,,,,
33065,,,,
33066,,,,
33067,,,,
33076,17690.0,19270.105,19980.0,320.0
33078,,,,
33079,,,,
33081,,,,
33083,,,,
33091,,,,
33092,,,,
33093,,,,
33094,,,,
33095,,,,
33096,,,,
33097,,,,
33098,,,,
33101,950000.0,989320.7000000001,994400.0,141.0
33103,143000.0,143327.96333333335,143600.0,57.0
33107,,,,
33109,,,,
33138,,,,
33139,,,,
33140,,,,
33141,,,,
33149,,,,
33150,,,,
33151,199500000.0,244266666.66666666,333300000.0,4.0
33153,211600000.0,211600000.0,211600000.0,2.0
33155,,,,
33157,100900000.0,131943333.33333333,138500000.0,9.0
33176,930200.0,953361.1116666667,991900.0,28.0
33177,,,,
33178,245900.0,246600.0,248000.0,28.0
33179,,,,
33180,238600.0,242714.18500000003,246600.0,142.0
33181,,,,
33195,531.0,531.006,531.1,61.0
33197,997900.0,998237.5,998500.0,7.0
33199,1079000.0,1082861.1116666666,1085000.0,22.0
33201,1195000.0,1196600.0,1197000.0,12.0
33213,,,,
33214,,,,
33215,,,,
33217,,,,
33218,,,,
33219,,,,
33220,,,,
33221,,,,
33223,,,,
33224,,,,
33225,,,,
33226,,,,
33227,,,,
33228,,,,
33229,,,,
33230,,,,
33231,,,,
33232,,,,
33270,99010.0,99010.0,99010.0,1.0
33271,,,,
33272,1480000.0,1480000.0,1480000.0,1.0
33277,,,,
33278,,,,
33279,,,,
33281,,,,
33282,,,,
33283,,,,
33285,,,,
33286,,,,
33287,264900000.0,264950000.0,265000000.0,2.0
33289,,,,
33290,,,,
33291,,,,
33293,,,,
33294,,,,
33295,,,,
33297,,,,
33298,,,,
33299,,,,
33301,,,,
33303,,,,
33304,,,,
33305,,,,
33307,,,,
33308,,,,
33309,,,,
33311,,,,
33312,,,,
33313,,,,
33329,,,,
33330,,,,
33332,2630.0,14341.666666666666,16780.0,4723.0
33334,,,,
33336,,,,
33337,,,,
33338,,,,
33339,,,,
33359,,,,
33360,1.0,11867.0,17800.0,48654.0
33361,16580.0,16580.0,16580.0,4100.0
33362,,,,
33373,,,,
33374,,,,
33377,,,,
33378,,,,
33379,,,,
33380,,,,
33381,,,,
33382,,,,
33383,,,,
33384,,,,
33385,,,,
33386,,,,
33387,,,,
33388,,,,
33389,,,,
33390,,,,
33391,,,,
33392,,,,
33393,,,,
33394,,,,
33395,,,,
33397,,,,
33399,,,,
33400,10000000.0,11918320.346666666,11980000.0,55.0
33401,,,,
33403,,,,
33404,,,,
33405,,,,
33406,,,,
33407,,,,
33440,5113.0,161958.095,200000.0,93.0
33441,136.9,136.9,136.9,2.0
33442,1209.0,1209.0,1209.0,3.0
33446,,,,
33448,,,,
33449,,,,
33450,1554000.0,3414204.855,3688000.0,187.0
33452,,,,
33453,69000000.0,69180000.0,69240000.0,4.0
33454,,,,
33455,,,,
33456,,,,
33457,,,,
33458,,,,
33459,,,,
33461,,,,
33462,,,,
33463,,,,
33464,,,,
33465,,,,
33466,116.4,119.86666666666667,126.6,3.0
33467,,,,
33468,90000000.0,121756011.90500002,155000000.0,36.0
33470,,,,
33472,,,,
33474,2300000.0,2471430.3916666666,2499000.0,92.0
33475,9005000.0,11894716.553333333,12500000.0,881.0
33476,60580000.0,65910000.0,68640000.0,3.0
33477,,,,
33487,,,,
33488,,,,
33513,,,,
33516,,,,
33517,,,,
33518,,,,
33519,,,,
33520,3900000.0,3968625.0,3979000.0,5.0
33522,38000000.0,38000000.0,38000000.0,1.0
33525,,,,
33526,,,,
33527,,,,
33528,,,,
33529,,,,
33539,,,,
33549,,,,
33550,,,,
33551,,,,
33552,,,,
33555,,,,
33557,,,,
33559,,,,
33561,,,,
33563,,,,
33565,,,,
33569,,,,
33571,,,,
33572,,,,
33573,,,,
33575,,,,
33577,461100.0,461100.0,461100.0,80.0
33578,,,,
33579,,,,
33581,,,,
33583,,,,
33585,,,,
33589,,,,
33590,,,,
33591,,,,
33592,,,,
33595,,,,
33608,,,,
33610,,,,
33618,,,,
33619,,,,
33620,,,,
33671,500000.0,500000.0,500000.0,40.0
33672,,,,
33673,,,,
33675,,,,
33681,178900000.0,179936111.11,190000000.0,14.0
33697,18990000.0,19010740.741666667,20000000.0,71.0
33699,,,,
33700,43980000.0,45887944.445,49990000.0,16.0
33702,365000000.0,365000000.0,365000000.0,1.0
33704,,,,
33705,,,,
33706,199700.0,199870.0,199900.0,53.0
33707,,,,
33708,,,,
33710,,,,
33712,,,,
33714,,,,
33715,,,,
33716,,,,
33717,,,,
33718,,,,
33719,,,,
33720,,,,
33721,,,,
33722,,,,
33723,,,,
33724,,,,
33725,,,,
33726,,,,
33727,,,,
33728,,,,
33729,,,,
33730,,,,
33731,,,,
33732,,,,
33733,,,,
33734,,,,
33735,,,,
33736,,,,
33737,,,,
33738,,,,
33739,,,,
33740,,,,
33741,,,,
33742,,,,
33743,,,,
33744,,,,
33745,,,,
33746,,,,
33747,,,,
33748,,,,
33749,,,,
33750,,,,
33751,,,,
33752,,,,
33753,,,,
33754,,,,
33755,,,,
33756,,,,
33757,,,,
33758,,,,
33759,,,,
33760,,,,
33761,,,,
33767,,,,
33768,,,,
33769,,,,
33770,,,,
33771,,,,
33772,,,,
33773,,,,
33774,,,,
33775,,,,
33776,,,,
33777,,,,
33778,,,,
33779,,,,
33780,,,,
33781,,,,
33782,,,,
33783,,,,
33784,,,,
33785,,,,
33786,,,,
33787,,,,
33788,,,,
33789,,,,
33790,,,,
33791,,,,
33792,,,,
33793,,,,
33794,,,,
33795,,,,
33796,,,,
33797,,,,
33798,,,,
33799,,,,
33800,,,,
33803,,,,
33804,,,,
33807,,,,
33808,,,,
33809,,,,
33812,,,,
33813,,,,
33816,140800000.0,141514285.715,144000000.0,9.0
33818,210400000.0,210450000.0,210500000.0,2.0
33820,1590000000.0,1594500000.0,1599000000.0,2.0
33822,33840.0,33845.0,33850.0,2.0
33823,,,,
33824,426900.0,899986.7466666667,908900.0,290.0
33826,29555000.0,29612500.0,29680000.0,12.0
33828,5150000.0,5150500.0,5151000.0,4.0
33830,1500000.0,4141688.8880000003,4437000.0,22.0
33832,7899000.0,7899000.0,7899000.0,2.0
33834,,,,
33836,,,,
33838,,,,
33840,,,,
33842,149000000.0,150137500.0,152000000.0,9.0
33844,85000000.0,126689226.19,140750000.0,29.0
33846,110800000.0,135181585.49833333,141900000.0,48.0
33848,158600000.0,159591111.11,160000000.0,9.0
33850,119600000.0,119600000.0,119600000.0,2.0
33852,50000000.0,53737000.0,58930000.0,19.0
33856,,,,
33867,,,,
33890,799700.0,799855.2716666666,800000.0,92.0
33891,,,,
33892,4373000.0,4374795.726666667,4378000.0,96.0
33894,3320000.0,3328221.483333333,3336000.0,214.0
33895,,,,
33896,9034000.0,9039491.92,9041000.0,78.0
33898,14900000.0,15756666.665,17500000.0,12.0
33899,,,,
33900,47990000.0,51245769.230000004,55000000.0,24.0
33902,,,,
33903,,,,
33904,,,,
33915,72680.0,585666.3566666667,676900.0,104.0
33917,,,,
33918,,,,
33919,,,,
33920,,,,
33921,,,,
33922,,,,
33923,,,,
33924,,,,
33925,,,,
33926,,,,
33927,,,,
33928,,,,
33929,,,,
33930,,,,
33931,,,,
33932,,,,
33933,,,,
33934,,,,
33935,,,,
33936,,,,
33937,,,,
33938,,,,
33939,,,,
33940,,,,
33941,,,,
33942,,,,
33943,,,,
33944,,,,
